The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",
Latitude,,52.476145,,52.437165,,
Longitude,,-1.874978,,-1.829999,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,West Midlands Urban Area,,
Local Authority,,"Birmingham",,"Birmingham",,
Date,Time,"Ozone",Status,"Ozone",Status
2018-01-30,11:00:00,11.67485,V ugm-3,35.37378,V ugm-3
2018-01-30,12:00:00,20.45593,V ugm-3,37.81852,V ugm-3
2018-01-30,13:00:00,28.83787,V ugm-3,46.79917,V ugm-3
2018-01-30,14:00:00,37.41938,V ugm-3,51.78842,V ugm-3
2018-01-30,15:00:00,33.87701,V ugm-3,54.88175,V ugm-3
2018-01-30,16:00:00,34.62539,V ugm-3,54.83186,V ugm-3
2018-01-30,17:00:00,18.90926,V ugm-3,43.80562,V ugm-3
2018-01-30,18:00:00,8.6813,V ugm-3,23.2998,V ugm-3
2018-01-30,19:00:00,9.9785,V ugm-3,23.99829,V ugm-3
2018-01-30,20:00:00,28.88776,V ugm-3,46.20046,V ugm-3
2018-01-30,21:00:00,8.28216,V ugm-3,27.64045,V ugm-3
2018-01-30,22:00:00,7.68345,V ugm-3,32.18066,V ugm-3
2018-01-30,23:00:00,19.50797,V ugm-3,32.18066,V ugm-3
2018-01-30,24:00:00,28.38883,V ugm-3,36.02239,V ugm-3
2018-01-31,01:00:00,39.71443,V ugm-3,41.24447,V ugm-3
2018-01-31,02:00:00,56.07917,V ugm-3,50.69078,V ugm-3
2018-01-31,03:00:00,63.76262,V ugm-3,61.96649,V ugm-3
2018-01-31,04:00:00,65.35917,V ugm-3,65.50885,V ugm-3
2018-01-31,05:00:00,66.40692,V ugm-3,65.80821,V ugm-3
2018-01-31,06:00:00,63.81251,V ugm-3,63.41337,V ugm-3
2018-01-31,07:00:00,56.92734,V ugm-3,65.80821,V ugm-3
2018-01-31,08:00:00,47.54755,V ugm-3,67.05552,V ugm-3
2018-01-31,09:00:00,44.00519,V ugm-3,67.55445,V ugm-3
2018-01-31,10:00:00,48.49551,V ugm-3,69.94929,V ugm-3
2018-01-31,11:00:00,51.83831,V ugm-3,75.33768,V ugm-3
2018-01-31,12:00:00,53.98369,V ugm-3,70.89724,V ugm-3
2018-01-31,13:00:00,57.67573,V ugm-3,74.5394,V ugm-3
2018-01-31,14:00:00,49.69293,V ugm-3,71.54585,V ugm-3
2018-01-31,15:00:00,49.14411,V ugm-3,70.09896,V ugm-3
2018-01-31,16:00:00,47.69723,V ugm-3,67.60434,V ugm-3
2018-01-31,17:00:00,40.36303,V ugm-3,61.56735,V ugm-3
2018-01-31,18:00:00,33.57765,V ugm-3,56.97724,V ugm-3
2018-01-31,19:00:00,34.92475,V ugm-3,48.84476,V ugm-3
2018-01-31,20:00:00,38.41723,V ugm-3,48.24605,V ugm-3
2018-01-31,21:00:00,47.2482,V ugm-3,46.69938,V ugm-3
2018-01-31,22:00:00,52.78627,V ugm-3,56.32863,V ugm-3
2018-01-31,23:00:00,51.08992,V ugm-3,60.66928,V ugm-3
2018-01-31,24:00:00,52.98584,V ugm-3,58.92304,V ugm-3
2018-02-01,01:00:00,56.27874,V ugm-3,59.67143,V ugm-3
2018-02-01,02:00:00,60.27014,V ugm-3,64.19502,V ugm-3
2018-02-01,03:00:00,70.548,V ugm-3,68.05337,V ugm-3
2018-02-01,04:00:00,67.80391,V ugm-3,70.84735,V ugm-3
2018-02-01,05:00:00,61.61724,V ugm-3,68.60219,V ugm-3
2018-02-01,06:00:00,38.81636,V ugm-3,64.511,V ugm-3
2018-02-01,07:00:00,48.24605,V ugm-3,63.26369,V ugm-3
2018-02-01,08:00:00,33.07873,V ugm-3,58.07487,V ugm-3
2018-02-01,09:00:00,29.33679,V ugm-3,52.88605,V ugm-3
2018-02-01,10:00:00,36.52131,V ugm-3,58.12476,V ugm-3
2018-02-01,11:00:00,42.05938,V ugm-3,58.97294,V ugm-3
2018-02-01,12:00:00,43.55615,V ugm-3,60.07057,V ugm-3
2018-02-01,13:00:00,40.66239,V ugm-3,59.37208,V ugm-3
2018-02-01,14:00:00,43.35658,V ugm-3,56.97724,V ugm-3
2018-02-01,15:00:00,48.34583,V ugm-3,59.72132,V ugm-3
2018-02-01,16:00:00,43.05723,V ugm-3,54.83186,V ugm-3
2018-02-01,17:00:00,39.96389,V ugm-3,50.5411,V ugm-3
2018-02-01,18:00:00,35.97249,V ugm-3,45.75142,V ugm-3
2018-02-01,19:00:00,37.46927,V ugm-3,42.95744,V ugm-3
2018-02-01,20:00:00,36.07228,V ugm-3,45.05293,V ugm-3
2018-02-01,21:00:00,39.96389,V ugm-3,47.34798,V ugm-3
2018-02-01,22:00:00,44.05508,V ugm-3,50.591,V ugm-3
2018-02-01,23:00:00,45.50196,V ugm-3,51.48906,V ugm-3
2018-02-01,24:00:00,53.58455,V ugm-3,55.231,V ugm-3
2018-02-02,01:00:00,57.07702,V ugm-3,59.60491,V ugm-3
2018-02-02,02:00:00,62.19932,V ugm-3,63.39674,V ugm-3
2018-02-02,03:00:00,60.27014,V ugm-3,62.5652,V ugm-3
2018-02-02,04:00:00,57.02713,V ugm-3,60.71917,V ugm-3
2018-02-02,05:00:00,50.49121,V ugm-3,57.12691,V ugm-3
2018-02-02,06:00:00,36.72088,V ugm-3,49.8925,V ugm-3
2018-02-02,07:00:00,30.88346,V ugm-3,43.2568,V ugm-3
2018-02-02,08:00:00,21.05464,V ugm-3,37.66884,V ugm-3
2018-02-02,09:00:00,17.51227,V ugm-3,28.48862,V ugm-3
2018-02-02,10:00:00,19.10883,V ugm-3,29.08733,V ugm-3
2018-02-02,11:00:00,22.05249,V ugm-3,31.9312,V ugm-3
2018-02-02,12:00:00,33.42798,V ugm-3,42.40863,V ugm-3
2018-02-02,13:00:00,32.6297,V ugm-3,46.64949,V ugm-3
2018-02-02,14:00:00,30.38453,V ugm-3,47.04863,V ugm-3
2018-02-02,15:00:00,28.38883,V ugm-3,43.30669,V ugm-3
2018-02-02,16:00:00,22.90066,V ugm-3,41.36088,V ugm-3
2018-02-02,17:00:00,15.11743,V ugm-3,36.27185,V ugm-3
2018-02-02,18:00:00,7.53377,V ugm-3,21.20431,V ugm-3
2018-02-02,19:00:00,5.63785,V ugm-3,9.3299,V ugm-3
2018-02-02,20:00:00,2.39484,V ugm-3,4.93936,V ugm-3
2018-02-02,21:00:00,1.94581,V ugm-3,1.49678,V ugm-3
2018-02-02,22:00:00,1.39699,V ugm-3,1.69635,V ugm-3
2018-02-02,23:00:00,1.49678,V ugm-3,2.19527,V ugm-3
2018-02-02,24:00:00,5.88732,V ugm-3,6.53592,V ugm-3
2018-02-03,01:00:00,16.23169,V ugm-3,28.33894,V ugm-3
2018-02-03,02:00:00,10.24459,V ugm-3,25.47844,V ugm-3
2018-02-03,03:00:00,31.38238,V ugm-3,24.94625,V ugm-3
2018-02-03,04:00:00,27.49077,V ugm-3,34.12647,V ugm-3
2018-02-03,05:00:00,35.22411,V ugm-3,39.86411,V ugm-3
2018-02-03,06:00:00,16.6641,V ugm-3,41.06153,V ugm-3
2018-02-03,07:00:00,23.64905,V ugm-3,43.05723,V ugm-3
2018-02-03,08:00:00,16.26496,V ugm-3,44.95314,V ugm-3
2018-02-03,09:00:00,12.82237,V ugm-3,35.07443,V ugm-3
2018-02-03,10:00:00,14.31915,V ugm-3,39.01594,V ugm-3
2018-02-03,11:00:00,14.46883,V ugm-3,33.07873,V ugm-3
2018-02-03,12:00:00,11.37549,V ugm-3,34.5755,V ugm-3
2018-02-03,13:00:00,11.52517,V ugm-3,36.47142,V ugm-3
2018-02-03,14:00:00,18.56001,V ugm-3,20.65549,V ugm-3
2018-02-03,15:00:00,8.23226,V ugm-3,11.82452,V ugm-3
2018-02-03,16:00:00,5.73764,V ugm-3,8.03269,V ugm-3
2018-02-03,17:00:00,3.89162,V ugm-3,6.23656,V ugm-3
2018-02-03,18:00:00,15.01764,V ugm-3,9.82882,V ugm-3
2018-02-03,19:00:00,19.20861,V ugm-3,20.10668,V ugm-3
2018-02-03,20:00:00,11.72474,V ugm-3,19.05894,V ugm-3
2018-02-03,21:00:00,10.677,V ugm-3,14.21936,V ugm-3
2018-02-03,22:00:00,14.91786,V ugm-3,21.15442,V ugm-3
2018-02-03,23:00:00,21.85292,V ugm-3,18.80947,V ugm-3
2018-02-03,24:00:00,21.20431,V ugm-3,25.9441,V ugm-3
2018-02-04,01:00:00,26.67586,V ugm-3,29.00417,V ugm-3
2018-02-04,02:00:00,38.38396,V ugm-3,33.52776,V ugm-3
2018-02-04,03:00:00,42.05938,V ugm-3,37.86841,V ugm-3
2018-02-04,04:00:00,43.75572,V ugm-3,41.11142,V ugm-3
2018-02-04,05:00:00,46.10067,V ugm-3,45.65164,V ugm-3
2018-02-04,06:00:00,50.49121,V ugm-3,49.54325,V ugm-3
2018-02-04,07:00:00,52.48691,V ugm-3,50.591,V ugm-3
2018-02-04,08:00:00,41.85981,V ugm-3,46.44992,V ugm-3
2018-02-04,09:00:00,40.91185,V ugm-3,41.21121,V ugm-3
2018-02-04,10:00:00,34.87486,V ugm-3,41.56045,V ugm-3
2018-02-04,11:00:00,38.81636,V ugm-3,42.05938,V ugm-3
2018-02-04,12:00:00,49.99229,V ugm-3,48.69508,V ugm-3
2018-02-04,13:00:00,60.07057,V ugm-3,55.38068,V ugm-3
2018-02-04,14:00:00,55.72992,V ugm-3,57.8753,V ugm-3
2018-02-04,15:00:00,54.73207,V ugm-3,55.58025,V ugm-3
2018-02-04,16:00:00,52.38713,V ugm-3,50.44132,V ugm-3
2018-02-04,17:00:00,46.5497,V ugm-3,48.44562,V ugm-3
2018-02-04,18:00:00,42.85766,V ugm-3,43.80562,V ugm-3
2018-02-04,19:00:00,32.92905,V ugm-3,43.45637,V ugm-3
2018-02-04,20:00:00,27.24131,V ugm-3,38.91615,V ugm-3
2018-02-04,21:00:00,36.52131,V ugm-3,31.88131,V ugm-3
2018-02-04,22:00:00,35.52346,V ugm-3,38.01809,V ugm-3
2018-02-04,23:00:00,27.04174,V ugm-3,35.97249,V ugm-3
2018-02-04,24:00:00,33.32819,V ugm-3,33.47787,V ugm-3
2018-02-05,01:00:00,34.52561,V ugm-3,34.52561,V ugm-3
2018-02-05,02:00:00,26.54281,V ugm-3,35.78955,V ugm-3
2018-02-05,03:00:00,30.53421,V ugm-3,36.22196,V ugm-3
2018-02-05,04:00:00,38.11787,V ugm-3,38.76647,V ugm-3
2018-02-05,05:00:00,38.76647,V ugm-3,37.51916,V ugm-3
2018-02-05,06:00:00,27.74023,V ugm-3,36.77077,V ugm-3
2018-02-05,07:00:00,20.70539,V ugm-3,28.6383,V ugm-3
2018-02-05,08:00:00,14.86797,V ugm-3,25.59485,V ugm-3
2018-02-05,09:00:00,17.71184,V ugm-3,17.46238,V ugm-3
2018-02-05,10:00:00,25.04604,V ugm-3,26.19356,V ugm-3
2018-02-05,11:00:00,35.02454,V ugm-3,36.37163,V ugm-3
2018-02-05,12:00:00,45.50196,V ugm-3,54.63229,V ugm-3
2018-02-05,13:00:00,52.08777,V ugm-3,56.82756,V ugm-3
2018-02-05,14:00:00,48.84476,V ugm-3,57.8753,V ugm-3
2018-02-05,15:00:00,50.04218,V ugm-3,57.47616,V ugm-3
2018-02-05,16:00:00,46.99874,V ugm-3,57.47616,V ugm-3
2018-02-05,17:00:00,27.69034,V ugm-3,51.73852,V ugm-3
2018-02-05,18:00:00,11.37549,V ugm-3,34.47572,V ugm-3
2018-02-05,19:00:00,16.76388,V ugm-3,23.59915,V ugm-3
2018-02-05,20:00:00,14.86797,V ugm-3,32.08088,V ugm-3
2018-02-05,21:00:00,27.44088,V ugm-3,28.38883,V ugm-3
2018-02-05,22:00:00,22.35184,V ugm-3,30.93335,V ugm-3
2018-02-05,23:00:00,12.42323,V ugm-3,31.18281,V ugm-3
2018-02-05,24:00:00,9.87872,V ugm-3,30.08518,V ugm-3
2018-02-06,01:00:00,20.09005,V ugm-3,25.67801,V ugm-3
2018-02-06,02:00:00,28.00632,V ugm-3,29.66941,V ugm-3
2018-02-06,03:00:00,26.44303,V ugm-3,25.04604,V ugm-3
2018-02-06,04:00:00,10.52732,V ugm-3,20.00689,V ugm-3
2018-02-06,05:00:00,5.93721,V ugm-3,10.07828,V ugm-3
2018-02-06,06:00:00,6.78538,V ugm-3,8.83097,V ugm-3
2018-02-06,07:00:00,12.47313,V ugm-3,19.40818,V ugm-3
2018-02-06,08:00:00,10.6271,V ugm-3,17.81162,V ugm-3
2018-02-06,09:00:00,5.3385,V ugm-3,8.38194,V ugm-3
2018-02-06,10:00:00,8.03269,V ugm-3,9.92861,V ugm-3
2018-02-06,11:00:00,13.47098,V ugm-3,20.40603,V ugm-3
2018-02-06,12:00:00,23.05034,V ugm-3,27.04174,V ugm-3
2018-02-06,13:00:00,29.33679,V ugm-3,42.10927,V ugm-3
2018-02-06,14:00:00,26.09378,V ugm-3,42.00949,V ugm-3
2018-02-06,15:00:00,20.20646,V ugm-3,38.01809,V ugm-3
2018-02-06,16:00:00,9.77893,V ugm-3,22.90066,V ugm-3
2018-02-06,17:00:00,6.78538,V ugm-3,13.57076,V ugm-3
2018-02-06,18:00:00,11.17592,V ugm-3,14.26926,V ugm-3
2018-02-06,19:00:00,10.87657,V ugm-3,19.15872,V ugm-3
2018-02-06,20:00:00,11.67485,V ugm-3,18.70969,V ugm-3
2018-02-06,21:00:00,14.76818,V ugm-3,13.77033,V ugm-3
2018-02-06,22:00:00,15.36689,V ugm-3,21.15442,V ugm-3
2018-02-06,23:00:00,13.12173,V ugm-3,21.85292,V ugm-3
2018-02-06,24:00:00,24.44733,V ugm-3,27.2912,V ugm-3
2018-02-07,01:00:00,34.32604,V ugm-3,36.32174,V ugm-3
2018-02-07,02:00:00,37.12002,V ugm-3,41.97622,V ugm-3
2018-02-07,03:00:00,32.6297,V ugm-3,39.41508,V ugm-3
2018-02-07,04:00:00,31.9312,V ugm-3,33.02884,V ugm-3
2018-02-07,05:00:00,21.05464,V ugm-3,29.63615,V ugm-3
2018-02-07,06:00:00,9.42968,V ugm-3,18.36044,V ugm-3
2018-02-07,07:00:00,3.19312,V ugm-3,11.27571,V ugm-3
2018-02-07,08:00:00,1.94581,V ugm-3,6.98495,V ugm-3
2018-02-07,09:00:00,4.19097,V ugm-3,7.93291,V ugm-3
2018-02-07,10:00:00,7.43398,V ugm-3,15.36689,V ugm-3
2018-02-07,11:00:00,19.40818,V ugm-3,24.54711,V ugm-3
2018-02-07,12:00:00,30.5841,V ugm-3,39.96389,V ugm-3
2018-02-07,13:00:00,34.17636,V ugm-3,48.14626,V ugm-3
2018-02-07,14:00:00,33.32819,V ugm-3,49.09422,V ugm-3
2018-02-07,15:00:00,35.47357,V ugm-3,60.5695,V ugm-3
2018-02-07,16:00:00,23.2998,V ugm-3,48.34583,V ugm-3
2018-02-07,17:00:00,16.96345,V ugm-3,43.65594,V ugm-3
2018-02-07,18:00:00,7.43398,V ugm-3,19.70754,V ugm-3
2018-02-07,19:00:00,4.59011,V ugm-3,4.29076,V ugm-3
2018-02-07,20:00:00,3.09334,V ugm-3,4.49033,V ugm-3
2018-02-07,21:00:00,2.74409,V ugm-3,3.29291,V ugm-3
2018-02-07,22:00:00,2.34495,V ugm-3,6.58581,V ugm-3
2018-02-07,23:00:00,1.79613,V ugm-3,14.76818,V ugm-3
2018-02-07,24:00:00,4.34065,V ugm-3,20.95485,V ugm-3
2018-02-08,01:00:00,23.0836,V ugm-3,26.27672,V ugm-3
2018-02-08,02:00:00,37.98482,V ugm-3,34.99127,V ugm-3
2018-02-08,03:00:00,31.88131,V ugm-3,37.96819,V ugm-3
2018-02-08,04:00:00,36.62109,V ugm-3,35.52346,V ugm-3
2018-02-08,05:00:00,30.73378,V ugm-3,38.06798,V ugm-3
2018-02-08,06:00:00,21.3041,V ugm-3,29.73593,V ugm-3
2018-02-08,07:00:00,12.32345,V ugm-3,22.6013,V ugm-3
2018-02-08,08:00:00,10.97635,V ugm-3,24.14797,V ugm-3
2018-02-08,09:00:00,21.9527,V ugm-3,31.33249,V ugm-3
2018-02-08,10:00:00,28.5884,V ugm-3,43.95529,V ugm-3
2018-02-08,11:00:00,29.73593,V ugm-3,49.19401,V ugm-3
2018-02-08,12:00:00,35.77292,V ugm-3,49.79272,V ugm-3
2018-02-08,13:00:00,40.91185,V ugm-3,51.8882,V ugm-3
2018-02-08,14:00:00,41.16131,V ugm-3,52.5867,V ugm-3
2018-02-08,15:00:00,38.06798,V ugm-3,49.44347,V ugm-3
2018-02-08,16:00:00,39.01594,V ugm-3,46.40003,V ugm-3
2018-02-08,17:00:00,35.42368,V ugm-3,47.14841,V ugm-3
2018-02-08,18:00:00,35.9226,V ugm-3,45.30239,V ugm-3
2018-02-08,19:00:00,40.96174,V ugm-3,48.44562,V ugm-3
2018-02-08,20:00:00,42.65809,V ugm-3,55.38068,V ugm-3
2018-02-08,21:00:00,52.13766,V ugm-3,59.32218,V ugm-3
2018-02-08,22:00:00,49.84261,V ugm-3,60.36993,V ugm-3
2018-02-08,23:00:00,57.72562,V ugm-3,61.46756,V ugm-3
2018-02-08,24:00:00,59.32218,V ugm-3,61.66713,V ugm-3
2018-02-09,01:00:00,60.07057,V ugm-3,61.93322,V ugm-3
2018-02-09,02:00:00,62.93107,V ugm-3,62.26584,V ugm-3
2018-02-09,03:00:00,63.61294,V ugm-3,63.31358,V ugm-3
2018-02-09,04:00:00,54.03358,V ugm-3,60.32003,V ugm-3
2018-02-09,05:00:00,51.98799,V ugm-3,59.77122,V ugm-3
2018-02-09,06:00:00,49.59315,V ugm-3,68.25294,V ugm-3
2018-02-09,07:00:00,28.83787,V ugm-3,64.16176,V ugm-3
2018-02-09,08:00:00,30.08518,V ugm-3,56.07917,V ugm-3
2018-02-09,09:00:00,29.48647,V ugm-3,56.82756,V ugm-3
2018-02-09,10:00:00,39.11572,V ugm-3,57.57595,V ugm-3
2018-02-09,11:00:00,40.46282,V ugm-3,61.2181,V ugm-3
2018-02-09,12:00:00,53.48476,V ugm-3,65.25939,V ugm-3
2018-02-09,13:00:00,57.8753,V ugm-3,67.15531,V ugm-3
2018-02-09,14:00:00,55.13121,V ugm-3,65.30928,V ugm-3
2018-02-09,15:00:00,54.38283,V ugm-3,63.46326,V ugm-3
2018-02-09,16:00:00,52.13766,V ugm-3,60.96864,V ugm-3
2018-02-09,17:00:00,37.21981,V ugm-3,53.38498,V ugm-3
2018-02-09,18:00:00,34.02669,V ugm-3,45.65164,V ugm-3
2018-02-09,19:00:00,30.68389,V ugm-3,45.70153,V ugm-3
2018-02-09,20:00:00,22.20216,V ugm-3,40.91185,V ugm-3
2018-02-09,21:00:00,20.90496,V ugm-3,38.06798,V ugm-3
2018-02-09,22:00:00,23.24991,V ugm-3,35.02454,V ugm-3
2018-02-09,23:00:00,18.90926,V ugm-3,36.72088,V ugm-3
2018-02-09,24:00:00,17.56216,V ugm-3,38.5669,V ugm-3
2018-02-10,01:00:00,10.31112,V ugm-3,28.8046,V ugm-3
2018-02-10,02:00:00,9.77893,V ugm-3,35.45694,V ugm-3
2018-02-10,03:00:00,13.62065,V ugm-3,36.22196,V ugm-3
2018-02-10,04:00:00,34.22626,V ugm-3,39.21551,V ugm-3
2018-02-10,05:00:00,36.27185,V ugm-3,39.96389,V ugm-3
2018-02-10,06:00:00,36.62109,V ugm-3,41.56045,V ugm-3
2018-02-10,07:00:00,33.22841,V ugm-3,42.25895,V ugm-3
2018-02-10,08:00:00,39.76432,V ugm-3,50.591,V ugm-3
2018-02-10,09:00:00,44.00519,V ugm-3,53.13551,V ugm-3
2018-02-10,10:00:00,44.90325,V ugm-3,52.08777,V ugm-3
2018-02-10,11:00:00,44.85336,V ugm-3,53.68433,V ugm-3
2018-02-10,12:00:00,47.04863,V ugm-3,57.67573,V ugm-3
2018-02-10,13:00:00,53.98369,V ugm-3,62.46541,V ugm-3
2018-02-10,14:00:00,53.08562,V ugm-3,62.86455,V ugm-3
2018-02-10,15:00:00,51.04003,V ugm-3,61.11831,V ugm-3
2018-02-10,16:00:00,42.70798,V ugm-3,57.62584,V ugm-3
2018-02-10,17:00:00,36.22196,V ugm-3,53.58455,V ugm-3
2018-02-10,18:00:00,33.62755,V ugm-3,52.13766,V ugm-3
2018-02-10,19:00:00,37.12002,V ugm-3,53.83401,V ugm-3
2018-02-10,20:00:00,41.06153,V ugm-3,55.38068,V ugm-3
2018-02-10,21:00:00,51.98799,V ugm-3,60.32003,V ugm-3
2018-02-10,22:00:00,64.11186,V ugm-3,67.95359,V ugm-3
2018-02-10,23:00:00,60.76907,V ugm-3,62.16606,V ugm-3
2018-02-10,24:00:00,69.69982,V ugm-3,75.28778,V ugm-3
2018-02-11,01:00:00,68.7186,V ugm-3,79.62843,V ugm-3
2018-02-11,02:00:00,68.78513,V ugm-3,78.16492,V ugm-3
2018-02-11,03:00:00,71.64563,V ugm-3,76.78456,V ugm-3
2018-02-11,04:00:00,66.95574,V ugm-3,73.14241,V ugm-3
2018-02-11,05:00:00,64.06197,V ugm-3,72.69337,V ugm-3
2018-02-11,06:00:00,64.06197,V ugm-3,72.24434,V ugm-3
2018-02-11,07:00:00,65.60864,V ugm-3,73.04262,V ugm-3
2018-02-11,08:00:00,63.61294,V ugm-3,71.99488,V ugm-3
2018-02-11,09:00:00,65.00993,V ugm-3,72.39402,V ugm-3
2018-02-11,10:00:00,63.76262,V ugm-3,69.15101,V ugm-3
2018-02-11,11:00:00,64.81036,V ugm-3,70.548,V ugm-3
2018-02-11,12:00:00,59.52175,V ugm-3,67.80391,V ugm-3
2018-02-11,13:00:00,55.53035,V ugm-3,68.30283,V ugm-3
2018-02-11,14:00:00,48.14626,V ugm-3,62.06627,V ugm-3
2018-02-11,15:00:00,59.37208,V ugm-3,68.05337,V ugm-3
2018-02-11,16:00:00,61.66713,V ugm-3,68.80176,V ugm-3
2018-02-11,17:00:00,57.57595,V ugm-3,66.5067,V ugm-3
2018-02-11,18:00:00,47.54755,V ugm-3,61.71702,V ugm-3
2018-02-11,19:00:00,38.31744,V ugm-3,60.5695,V ugm-3
2018-02-11,20:00:00,45.40218,V ugm-3,59.82111,V ugm-3
2018-02-11,21:00:00,37.66884,V ugm-3,55.72992,V ugm-3
2018-02-11,22:00:00,43.30669,V ugm-3,60.32003,V ugm-3
2018-02-11,23:00:00,20.45593,V ugm-3,46.20046,V ugm-3
2018-02-11,24:00:00,28.6383,V ugm-3,49.79272,V ugm-3
2018-02-12,01:00:00,47.8968,V ugm-3,63.19717,V ugm-3
2018-02-12,02:00:00,61.93322,V ugm-3,61.26799,V ugm-3
2018-02-12,03:00:00,62.61509,V ugm-3,64.16176,V ugm-3
2018-02-12,04:00:00,65.2095,V ugm-3,65.40907,V ugm-3
2018-02-12,05:00:00,56.5282,V ugm-3,64.96004,V ugm-3
2018-02-12,06:00:00,41.06153,V ugm-3,57.97509,V ugm-3
2018-02-12,07:00:00,26.5927,V ugm-3,49.79272,V ugm-3
2018-02-12,08:00:00,18.36044,V ugm-3,31.58195,V ugm-3
2018-02-12,09:00:00,18.90926,V ugm-3,32.13077,V ugm-3
2018-02-12,10:00:00,26.19356,V ugm-3,45.00304,V ugm-3
2018-02-12,11:00:00,43.75572,V ugm-3,60.02068,V ugm-3
2018-02-12,12:00:00,51.93809,V ugm-3,66.65638,V ugm-3
2018-02-12,13:00:00,55.92949,V ugm-3,71.29638,V ugm-3
2018-02-12,14:00:00,58.27444,V ugm-3,73.79101,V ugm-3
2018-02-12,15:00:00,52.33723,V ugm-3,73.44176,V ugm-3
2018-02-12,16:00:00,43.70583,V ugm-3,67.75402,V ugm-3
2018-02-12,17:00:00,30.13507,V ugm-3,61.66713,V ugm-3
2018-02-12,18:00:00,20.95485,V ugm-3,51.38928,V ugm-3
2018-02-12,19:00:00,14.41893,V ugm-3,49.39358,V ugm-3
2018-02-12,20:00:00,28.23916,V ugm-3,52.83616,V ugm-3
2018-02-12,21:00:00,25.69464,V ugm-3,44.50411,V ugm-3
2018-02-12,22:00:00,28.78797,V ugm-3,42.5583,V ugm-3
2018-02-12,23:00:00,31.98109,V ugm-3,50.69078,V ugm-3
2018-02-12,24:00:00,49.74282,V ugm-3,59.37208,V ugm-3
2018-02-13,01:00:00,55.48046,V ugm-3,64.7272,V ugm-3
2018-02-13,02:00:00,55.94612,V ugm-3,61.96649,V ugm-3
2018-02-13,03:00:00,69.40047,V ugm-3,68.35273,V ugm-3
2018-02-13,04:00:00,70.548,V ugm-3,69.89939,V ugm-3
2018-02-13,05:00:00,68.70197,V ugm-3,70.09896,V ugm-3
2018-02-13,06:00:00,60.22025,V ugm-3,68.45251,V ugm-3
2018-02-13,07:00:00,55.33078,V ugm-3,68.25294,V ugm-3
2018-02-13,08:00:00,51.13981,V ugm-3,65.00993,V ugm-3
2018-02-13,09:00:00,44.95314,V ugm-3,62.71487,V ugm-3
2018-02-13,10:00:00,43.75572,V ugm-3,64.16176,V ugm-3
2018-02-13,11:00:00,46.35013,V ugm-3,66.45681,V ugm-3
2018-02-13,12:00:00,45.60175,V ugm-3,66.05767,V ugm-3
2018-02-13,13:00:00,25.44518,V ugm-3,57.02713,V ugm-3
2018-02-13,14:00:00,21.65335,V ugm-3,50.49121,V ugm-3
2018-02-13,15:00:00,30.23486,V ugm-3,48.14626,V ugm-3
2018-02-13,16:00:00,23.64905,V ugm-3,40.96174,V ugm-3
2018-02-13,17:00:00,23.2998,V ugm-3,43.10712,V ugm-3
2018-02-13,18:00:00,17.11313,V ugm-3,31.53206,V ugm-3
2018-02-13,19:00:00,14.71829,V ugm-3,22.45163,V ugm-3
2018-02-13,20:00:00,9.57936,V ugm-3,13.87012,V ugm-3
2018-02-13,21:00:00,4.29076,V ugm-3,13.72044,V ugm-3
2018-02-13,22:00:00,3.59226,V ugm-3,2.94366,V ugm-3
2018-02-13,23:00:00,1.59656,V ugm-3,1.89592,V ugm-3
2018-02-13,24:00:00,2.24516,V ugm-3,9.77893,V ugm-3
2018-02-14,01:00:00,1.86265,V ugm-3,23.21664,V ugm-3
2018-02-14,02:00:00,1.53004,V ugm-3,22.30195,V ugm-3
2018-02-14,03:00:00,1.04774,V ugm-3,32.52991,V ugm-3
2018-02-14,04:00:00,1.94581,V ugm-3,37.02024,V ugm-3
2018-02-14,05:00:00,16.16517,V ugm-3,43.95529,V ugm-3
2018-02-14,06:00:00,12.32345,V ugm-3,44.80347,V ugm-3
2018-02-14,07:00:00,17.81162,V ugm-3,42.35873,V ugm-3
2018-02-14,08:00:00,19.70754,V ugm-3,40.21336,V ugm-3
2018-02-14,09:00:00,25.54496,V ugm-3,45.70153,V ugm-3
2018-02-14,10:00:00,28.78797,V ugm-3,48.44562,V ugm-3
2018-02-14,11:00:00,31.2826,V ugm-3,49.09422,V ugm-3
2018-02-14,12:00:00,25.19571,V ugm-3,45.00304,V ugm-3
2018-02-14,13:00:00,31.98109,V ugm-3,53.53465,V ugm-3
2018-02-14,14:00:00,39.46497,V ugm-3,65.60864,V ugm-3
2018-02-14,15:00:00,34.72518,V ugm-3,63.31358,V ugm-3
2018-02-14,16:00:00,34.52561,V ugm-3,59.871,V ugm-3
