The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Townhead",
Latitude,,55.865782,,
Longitude,,-4.243631,,
Site Type,,Urban Background,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Ozone",Status
2017-11-23,19:00:00,15.11743,V ugm-3
2017-11-23,20:00:00,18.01119,V ugm-3
2017-11-23,21:00:00,24.597,V ugm-3
2017-11-23,22:00:00,21.20431,V ugm-3
2017-11-23,23:00:00,20.30625,V ugm-3
2017-11-23,24:00:00,25.24561,V ugm-3
2017-11-24,01:00:00,21.75313,V ugm-3
2017-11-24,02:00:00,29.9355,V ugm-3
2017-11-24,03:00:00,40.11357,V ugm-3
2017-11-24,04:00:00,46.44992,V ugm-3
2017-11-24,05:00:00,39.96389,V ugm-3
2017-11-24,06:00:00,28.83787,V ugm-3
2017-11-24,07:00:00,19.50797,V ugm-3
2017-11-24,08:00:00,6.03699,V ugm-3
2017-11-24,09:00:00,3.79183,V ugm-3
2017-11-24,10:00:00,3.69205,V ugm-3
2017-11-24,11:00:00,15.51657,V ugm-3
2017-11-24,12:00:00,24.09808,V ugm-3
2017-11-24,13:00:00,19.05894,V ugm-3
2017-11-24,14:00:00,16.71399,V ugm-3
2017-11-24,15:00:00,17.51227,V ugm-3
2017-11-24,16:00:00,16.6142,V ugm-3
2017-11-24,17:00:00,10.97635,V ugm-3
2017-11-24,18:00:00,4.88946,V ugm-3
2017-11-24,19:00:00,10.17807,V ugm-3
2017-11-24,20:00:00,7.73334,V ugm-3
2017-11-24,21:00:00,12.57291,V ugm-3
2017-11-24,22:00:00,15.26711,V ugm-3
2017-11-24,23:00:00,12.57291,V ugm-3
2017-11-24,24:00:00,15.61635,V ugm-3
2017-11-25,01:00:00,24.14797,V ugm-3
2017-11-25,02:00:00,43.50626,V ugm-3
2017-11-25,03:00:00,33.32819,V ugm-3
2017-11-25,04:00:00,31.23271,V ugm-3
2017-11-25,05:00:00,28.18926,V ugm-3
2017-11-25,06:00:00,38.86626,V ugm-3
2017-11-25,07:00:00,30.18496,V ugm-3
2017-11-25,08:00:00,16.11528,V ugm-3
2017-11-25,09:00:00,17.81162,V ugm-3
2017-11-25,10:00:00,22.50152,V ugm-3
2017-11-25,11:00:00,28.6383,V ugm-3
2017-11-25,12:00:00,28.53851,V ugm-3
2017-11-25,13:00:00,35.72303,V ugm-3
2017-11-25,14:00:00,40.86196,V ugm-3
2017-11-25,15:00:00,35.67314,V ugm-3
2017-11-25,16:00:00,35.57335,V ugm-3
2017-11-25,17:00:00,24.6469,V ugm-3
2017-11-25,18:00:00,25.09593,V ugm-3
2017-11-25,19:00:00,20.90496,V ugm-3
2017-11-25,20:00:00,23.15012,V ugm-3
2017-11-25,21:00:00,40.41293,V ugm-3
2017-11-25,22:00:00,49.34368,V ugm-3
2017-11-25,23:00:00,29.58625,V ugm-3
2017-11-25,24:00:00,25.59485,V ugm-3
2017-11-26,01:00:00,34.85823,V ugm-3
2017-11-26,02:00:00,41.9097,V ugm-3
2017-11-26,03:00:00,49.2439,V ugm-3
2017-11-26,04:00:00,46.64949,V ugm-3
2017-11-26,05:00:00,43.55615,V ugm-3
2017-11-26,06:00:00,54.28304,V ugm-3
2017-11-26,07:00:00,48.94454,V ugm-3
2017-11-26,08:00:00,49.49336,V ugm-3
2017-11-26,09:00:00,36.02239,V ugm-3
2017-11-26,10:00:00,20.85507,V ugm-3
2017-11-26,11:00:00,34.82497,V ugm-3
2017-11-26,12:00:00,37.71873,V ugm-3
2017-11-26,13:00:00,44.70368,V ugm-3
2017-11-26,14:00:00,40.41293,V ugm-3
2017-11-26,15:00:00,35.42368,V ugm-3
2017-11-26,16:00:00,28.78797,V ugm-3
2017-11-26,17:00:00,24.44733,V ugm-3
2017-11-26,18:00:00,23.15012,V ugm-3
2017-11-26,19:00:00,23.99829,V ugm-3
2017-11-26,20:00:00,45.05293,V ugm-3
2017-11-26,21:00:00,44.40433,V ugm-3
2017-11-26,22:00:00,42.80777,V ugm-3
2017-11-26,23:00:00,42.5583,V ugm-3
2017-11-26,24:00:00,57.62584,V ugm-3
2017-11-27,01:00:00,62.66498,V ugm-3
2017-11-27,02:00:00,72.24434,V ugm-3
2017-11-27,03:00:00,73.79101,V ugm-3
2017-11-27,04:00:00,64.36132,V ugm-3
2017-11-27,05:00:00,58.62369,V ugm-3
2017-11-27,06:00:00,52.28734,V ugm-3
2017-11-27,07:00:00,47.19831,V ugm-3
2017-11-27,08:00:00,29.78582,V ugm-3
2017-11-27,09:00:00,15.26711,V ugm-3
2017-11-27,10:00:00,23.44948,V ugm-3
2017-11-27,11:00:00,28.23916,V ugm-3
2017-11-27,12:00:00,45.20261,V ugm-3
2017-11-27,13:00:00,53.28519,V ugm-3
2017-11-27,14:00:00,44.35443,V ugm-3
2017-11-27,15:00:00,39.81421,V ugm-3
2017-11-27,16:00:00,27.19141,V ugm-3
2017-11-27,17:00:00,16.51442,V ugm-3
2017-11-27,18:00:00,8.58151,V ugm-3
2017-11-27,19:00:00,7.43398,V ugm-3
2017-11-27,20:00:00,5.73764,V ugm-3
2017-11-27,21:00:00,8.23226,V ugm-3
2017-11-27,22:00:00,26.89206,V ugm-3
2017-11-27,23:00:00,28.33894,V ugm-3
2017-11-27,24:00:00,23.34969,V ugm-3
2017-11-28,01:00:00,31.0664,V ugm-3
2017-11-28,02:00:00,40.31314,V ugm-3
2017-11-28,03:00:00,40.01379,V ugm-3
2017-11-28,04:00:00,46.84906,V ugm-3
2017-11-28,05:00:00,46.69938,V ugm-3
2017-11-28,06:00:00,35.17421,V ugm-3
2017-11-28,07:00:00,7.48388,V ugm-3
2017-11-28,08:00:00,4.78968,V ugm-3
2017-11-28,09:00:00,7.73334,V ugm-3
2017-11-28,10:00:00,6.6856,V ugm-3
2017-11-28,11:00:00,21.25421,V ugm-3
2017-11-28,12:00:00,21.40388,V ugm-3
2017-11-28,13:00:00,24.34754,V ugm-3
2017-11-28,14:00:00,39.914,V ugm-3
2017-11-28,15:00:00,43.05723,V ugm-3
2017-11-28,16:00:00,33.87701,V ugm-3
2017-11-28,17:00:00,43.45637,V ugm-3
2017-11-28,18:00:00,38.41723,V ugm-3
2017-11-28,19:00:00,44.90325,V ugm-3
2017-11-28,20:00:00,32.23056,V ugm-3
2017-11-28,21:00:00,47.14841,V ugm-3
2017-11-28,22:00:00,50.74067,V ugm-3
2017-11-28,23:00:00,65.55875,V ugm-3
2017-11-28,24:00:00,39.36518,V ugm-3
2017-11-29,01:00:00,45.96762,V ugm-3
2017-11-29,02:00:00,57.21007,V ugm-3
2017-11-29,03:00:00,55.08132,V ugm-3
2017-11-29,04:00:00,71.59574,V ugm-3
2017-11-29,05:00:00,58.97294,V ugm-3
2017-11-29,06:00:00,38.81636,V ugm-3
2017-11-29,07:00:00,31.78152,V ugm-3
2017-11-29,08:00:00,32.67959,V ugm-3
2017-11-29,09:00:00,14.6684,V ugm-3
2017-11-29,10:00:00,9.28,V ugm-3
2017-11-29,11:00:00,19.3084,V ugm-3
2017-11-29,12:00:00,30.73378,V ugm-3
2017-11-29,13:00:00,50.74067,V ugm-3
2017-11-29,14:00:00,54.83186,V ugm-3
2017-11-29,15:00:00,47.04863,V ugm-3
2017-11-29,16:00:00,36.72088,V ugm-3
2017-11-29,17:00:00,9.77893,V ugm-3
2017-11-29,18:00:00,5.08904,V ugm-3
2017-11-29,19:00:00,4.14108,V ugm-3
2017-11-29,20:00:00,4.93936,V ugm-3
2017-11-29,21:00:00,3.44258,V ugm-3
2017-11-29,22:00:00,3.84172,V ugm-3
2017-11-29,23:00:00,11.87442,V ugm-3
2017-11-29,24:00:00,23.20001,V ugm-3
2017-11-30,01:00:00,20.68876,V ugm-3
2017-11-30,02:00:00,55.0148,V ugm-3
2017-11-30,03:00:00,57.17681,V ugm-3
2017-11-30,04:00:00,50.591,V ugm-3
2017-11-30,05:00:00,69.15101,V ugm-3
2017-11-30,06:00:00,57.52605,V ugm-3
2017-11-30,07:00:00,23.64905,V ugm-3
2017-11-30,08:00:00,3.9914,V ugm-3
2017-11-30,09:00:00,5.08904,V ugm-3
2017-11-30,10:00:00,25.64475,V ugm-3
2017-11-30,11:00:00,59.17251,V ugm-3
2017-11-30,12:00:00,65.2095,V ugm-3
2017-11-30,13:00:00,65.30928,V ugm-3
2017-11-30,14:00:00,62.36563,V ugm-3
2017-11-30,15:00:00,64.5609,V ugm-3
2017-11-30,16:00:00,49.99229,V ugm-3
2017-11-30,17:00:00,32.43012,V ugm-3
2017-11-30,18:00:00,32.52991,V ugm-3
2017-11-30,19:00:00,43.60605,V ugm-3
2017-11-30,20:00:00,27.39098,V ugm-3
2017-11-30,21:00:00,46.10067,V ugm-3
2017-11-30,22:00:00,52.08777,V ugm-3
2017-11-30,23:00:00,52.88605,V ugm-3
2017-11-30,24:00:00,55.28089,V ugm-3
2017-12-01,01:00:00,27.40761,V ugm-3
2017-12-01,02:00:00,63.13064,V ugm-3
2017-12-01,03:00:00,67.30498,V ugm-3
2017-12-01,04:00:00,62.36563,V ugm-3
2017-12-01,05:00:00,53.63444,V ugm-3
2017-12-01,06:00:00,18.90926,V ugm-3
2017-12-01,07:00:00,7.38409,V ugm-3
2017-12-01,08:00:00,3.3428,V ugm-3
2017-12-01,09:00:00,1.79613,V ugm-3
2017-12-01,10:00:00,2.6443,V ugm-3
2017-12-01,11:00:00,3.39269,V ugm-3
2017-12-01,12:00:00,5.18882,V ugm-3
2017-12-01,13:00:00,15.81592,V ugm-3
2017-12-01,14:00:00,25.69464,V ugm-3
2017-12-01,15:00:00,20.95485,V ugm-3
2017-12-01,16:00:00,14.96775,V ugm-3
2017-12-01,17:00:00,4.98925,V ugm-3
2017-12-01,18:00:00,3.14323,V ugm-3
2017-12-01,19:00:00,3.9914,V ugm-3
2017-12-01,20:00:00,3.29291,V ugm-3
2017-12-01,21:00:00,1.89592,V ugm-3
2017-12-01,22:00:00,1.39699,V ugm-3
2017-12-01,23:00:00,3.49248,V ugm-3
2017-12-01,24:00:00,6.98495,V ugm-3
2017-12-02,01:00:00,17.62868,V ugm-3
2017-12-02,02:00:00,25.27887,V ugm-3
2017-12-02,03:00:00,29.2869,V ugm-3
2017-12-02,04:00:00,38.11787,V ugm-3
2017-12-02,05:00:00,37.56905,V ugm-3
2017-12-02,06:00:00,47.79702,V ugm-3
2017-12-02,07:00:00,25.34539,V ugm-3
2017-12-02,08:00:00,12.47313,V ugm-3
2017-12-02,09:00:00,7.63355,V ugm-3
2017-12-02,10:00:00,10.57721,V ugm-3
2017-12-02,11:00:00,11.82452,V ugm-3
2017-12-02,12:00:00,14.31915,V ugm-3
2017-12-02,13:00:00,16.96345,V ugm-3
2017-12-02,14:00:00,14.26926,V ugm-3
2017-12-02,15:00:00,9.08044,V ugm-3
2017-12-02,16:00:00,32.48002,V ugm-3
2017-12-02,17:00:00,24.99614,V ugm-3
2017-12-02,18:00:00,22.6512,V ugm-3
2017-12-02,19:00:00,13.22151,V ugm-3
2017-12-02,20:00:00,31.98109,V ugm-3
2017-12-02,21:00:00,52.93594,V ugm-3
2017-12-02,22:00:00,46.99874,V ugm-3
2017-12-02,23:00:00,43.9054,V ugm-3
2017-12-02,24:00:00,30.43443,V ugm-3
2017-12-03,01:00:00,41.9097,V ugm-3
2017-12-03,02:00:00,58.27444,V ugm-3
2017-12-03,03:00:00,60.86885,V ugm-3
2017-12-03,04:00:00,64.06197,V ugm-3
2017-12-03,05:00:00,69.79961,V ugm-3
2017-12-03,06:00:00,65.10971,V ugm-3
2017-12-03,07:00:00,63.36348,V ugm-3
2017-12-03,08:00:00,38.06798,V ugm-3
2017-12-03,09:00:00,42.70798,V ugm-3
2017-12-03,10:00:00,32.87916,V ugm-3
2017-12-03,11:00:00,18.56001,V ugm-3
2017-12-03,12:00:00,46.10067,V ugm-3
2017-12-03,13:00:00,48.5454,V ugm-3
2017-12-03,14:00:00,48.74497,V ugm-3
2017-12-03,15:00:00,50.44132,V ugm-3
2017-12-03,16:00:00,52.73637,V ugm-3
2017-12-03,17:00:00,31.68174,V ugm-3
2017-12-03,18:00:00,26.34324,V ugm-3
2017-12-03,19:00:00,34.22626,V ugm-3
2017-12-03,20:00:00,34.37593,V ugm-3
2017-12-03,21:00:00,40.86196,V ugm-3
2017-12-03,22:00:00,36.5712,V ugm-3
2017-12-03,23:00:00,19.85722,V ugm-3
2017-12-03,24:00:00,16.11528,V ugm-3
2017-12-04,01:00:00,14.8347,V ugm-3
2017-12-04,02:00:00,45.50196,V ugm-3
2017-12-04,03:00:00,37.61894,V ugm-3
2017-12-04,04:00:00,44.75357,V ugm-3
2017-12-04,05:00:00,51.68863,V ugm-3
2017-12-04,06:00:00,60.41982,V ugm-3
2017-12-04,07:00:00,19.85722,V ugm-3
2017-12-04,08:00:00,21.05464,V ugm-3
2017-12-04,09:00:00,7.93291,V ugm-3
2017-12-04,10:00:00,7.58366,V ugm-3
2017-12-04,11:00:00,15.06754,V ugm-3
2017-12-04,12:00:00,37.41938,V ugm-3
2017-12-04,13:00:00,45.95099,V ugm-3
2017-12-04,14:00:00,48.99444,V ugm-3
2017-12-04,15:00:00,42.25895,V ugm-3
2017-12-04,16:00:00,31.53206,V ugm-3
2017-12-04,17:00:00,32.92905,V ugm-3
2017-12-04,18:00:00,28.28905,V ugm-3
2017-12-04,19:00:00,24.6469,V ugm-3
2017-12-04,20:00:00,37.2697,V ugm-3
2017-12-04,21:00:00,44.00519,V ugm-3
2017-12-04,22:00:00,35.47357,V ugm-3
2017-12-04,23:00:00,41.21121,V ugm-3
2017-12-04,24:00:00,54.88175,V ugm-3
2017-12-05,01:00:00,65.12634,V ugm-3
2017-12-05,02:00:00,66.65638,V ugm-3
2017-12-05,03:00:00,68.90154,V ugm-3
2017-12-05,04:00:00,67.45466,V ugm-3
2017-12-05,05:00:00,63.81251,V ugm-3
2017-12-05,06:00:00,57.17681,V ugm-3
2017-12-05,07:00:00,49.04433,V ugm-3
2017-12-05,08:00:00,44.30454,V ugm-3
2017-12-05,09:00:00,32.92905,V ugm-3
2017-12-05,10:00:00,26.94195,V ugm-3
2017-12-05,11:00:00,33.72733,V ugm-3
2017-12-05,12:00:00,34.62539,V ugm-3
2017-12-05,13:00:00,41.2611,V ugm-3
2017-12-05,14:00:00,41.66024,V ugm-3
2017-12-05,15:00:00,40.51271,V ugm-3
2017-12-05,16:00:00,42.5583,V ugm-3
2017-12-05,17:00:00,42.05938,V ugm-3
2017-12-05,18:00:00,40.06368,V ugm-3
2017-12-05,19:00:00,43.65594,V ugm-3
2017-12-05,20:00:00,46.79917,V ugm-3
2017-12-05,21:00:00,45.35228,V ugm-3
2017-12-05,22:00:00,45.00304,V ugm-3
2017-12-05,23:00:00,44.85336,V ugm-3
2017-12-05,24:00:00,50.19186,V ugm-3
2017-12-06,01:00:00,50.49121,V ugm-3
2017-12-06,02:00:00,58.60706,V ugm-3
2017-12-06,03:00:00,60.02068,V ugm-3
2017-12-06,04:00:00,59.52175,V ugm-3
2017-12-06,05:00:00,59.72132,V ugm-3
2017-12-06,06:00:00,56.77767,V ugm-3
2017-12-06,07:00:00,54.68218,V ugm-3
2017-12-06,08:00:00,47.64734,V ugm-3
2017-12-06,09:00:00,37.56905,V ugm-3
2017-12-06,10:00:00,45.00304,V ugm-3
2017-12-06,11:00:00,52.43702,V ugm-3
2017-12-06,12:00:00,54.78197,V ugm-3
2017-12-06,13:00:00,53.68433,V ugm-3
2017-12-06,14:00:00,50.44132,V ugm-3
2017-12-06,15:00:00,51.38928,V ugm-3
2017-12-06,16:00:00,47.54755,V ugm-3
2017-12-06,17:00:00,50.89035,V ugm-3
2017-12-06,18:00:00,52.88605,V ugm-3
2017-12-06,19:00:00,56.97724,V ugm-3
2017-12-06,20:00:00,59.47186,V ugm-3
2017-12-06,21:00:00,60.61939,V ugm-3
2017-12-06,22:00:00,61.56735,V ugm-3
2017-12-06,23:00:00,64.76047,V ugm-3
2017-12-06,24:00:00,68.20305,V ugm-3
2017-12-07,01:00:00,68.65208,V ugm-3
2017-12-07,02:00:00,69.31731,V ugm-3
2017-12-07,03:00:00,70.64778,V ugm-3
2017-12-07,04:00:00,72.94284,V ugm-3
2017-12-07,05:00:00,75.43746,V ugm-3
2017-12-07,06:00:00,66.95574,V ugm-3
2017-12-07,07:00:00,57.62584,V ugm-3
2017-12-07,08:00:00,51.63874,V ugm-3
2017-12-07,09:00:00,50.29164,V ugm-3
2017-12-07,10:00:00,46.94884,V ugm-3
2017-12-07,11:00:00,51.2396,V ugm-3
2017-12-07,12:00:00,49.39358,V ugm-3
2017-12-07,13:00:00,50.24175,V ugm-3
2017-12-07,14:00:00,44.80347,V ugm-3
2017-12-07,15:00:00,34.52561,V ugm-3
2017-12-07,16:00:00,52.63659,V ugm-3
2017-12-07,17:00:00,48.89465,V ugm-3
2017-12-07,18:00:00,42.10927,V ugm-3
2017-12-07,19:00:00,42.5583,V ugm-3
2017-12-07,20:00:00,44.75357,V ugm-3
2017-12-07,21:00:00,35.47357,V ugm-3
2017-12-07,22:00:00,34.37593,V ugm-3
2017-12-07,23:00:00,34.5755,V ugm-3
2017-12-07,24:00:00,42.10927,V ugm-3
2017-12-08,01:00:00,62.26584,V ugm-3
2017-12-08,02:00:00,65.19287,V ugm-3
2017-12-08,03:00:00,68.40262,V ugm-3
2017-12-08,04:00:00,67.35488,V ugm-3
2017-12-08,05:00:00,67.25509,V ugm-3
2017-12-08,06:00:00,60.61939,V ugm-3
2017-12-08,07:00:00,50.19186,V ugm-3
2017-12-08,08:00:00,39.61465,V ugm-3
2017-12-08,09:00:00,36.07228,V ugm-3
2017-12-08,10:00:00,32.08088,V ugm-3
2017-12-08,11:00:00,42.85766,V ugm-3
2017-12-08,12:00:00,45.65164,V ugm-3
2017-12-08,13:00:00,51.08992,V ugm-3
2017-12-08,14:00:00,49.84261,V ugm-3
2017-12-08,15:00:00,50.34153,V ugm-3
2017-12-08,16:00:00,47.09852,V ugm-3
2017-12-08,17:00:00,36.17206,V ugm-3
2017-12-08,18:00:00,38.6168,V ugm-3
2017-12-08,19:00:00,45.20261,V ugm-3
2017-12-08,20:00:00,43.40648,V ugm-3
2017-12-08,21:00:00,51.58885,V ugm-3
2017-12-08,22:00:00,56.82756,V ugm-3
2017-12-08,23:00:00,44.554,V ugm-3
2017-12-08,24:00:00,31.68174,V ugm-3
2017-12-09,01:00:00,40.91185,V ugm-3
2017-12-09,02:00:00,38.58353,V ugm-3
2017-12-09,03:00:00,45.70153,V ugm-3
2017-12-09,04:00:00,39.71443,V ugm-3
2017-12-09,05:00:00,38.66669,V ugm-3
2017-12-09,06:00:00,26.89206,V ugm-3
2017-12-09,07:00:00,48.99444,V ugm-3
2017-12-09,08:00:00,38.81636,V ugm-3
2017-12-09,09:00:00,39.81421,V ugm-3
2017-12-09,10:00:00,24.94625,V ugm-3
2017-12-09,11:00:00,18.90926,V ugm-3
2017-12-09,12:00:00,30.93335,V ugm-3
2017-12-09,13:00:00,31.88131,V ugm-3
2017-12-09,14:00:00,43.70583,V ugm-3
2017-12-09,15:00:00,36.22196,V ugm-3
2017-12-09,16:00:00,22.35184,V ugm-3
2017-12-09,17:00:00,13.42108,V ugm-3
2017-12-09,18:00:00,8.08259,V ugm-3
2017-12-09,19:00:00,8.58151,V ugm-3
2017-12-09,20:00:00,6.03699,V ugm-3
2017-12-09,21:00:00,5.9871,V ugm-3
2017-12-09,22:00:00,2.6443,V ugm-3
2017-12-09,23:00:00,2.29506,V ugm-3
2017-12-09,24:00:00,1.59656,V ugm-3
2017-12-10,01:00:00,1.53004,V ugm-3
2017-12-10,02:00:00,1.26394,V ugm-3
2017-12-10,03:00:00,1.24731,V ugm-3
2017-12-10,04:00:00,1.19742,V ugm-3
2017-12-10,05:00:00,1.09763,V ugm-3
2017-12-10,06:00:00,0.99785,V ugm-3
2017-12-10,07:00:00,1.09763,V ugm-3
2017-12-10,08:00:00,0.99785,V ugm-3
2017-12-10,09:00:00,1.24731,V ugm-3
2017-12-10,10:00:00,1.89592,V ugm-3
2017-12-10,11:00:00,2.44473,V ugm-3
2017-12-10,12:00:00,2.99355,V ugm-3
2017-12-10,13:00:00,2.54452,V ugm-3
2017-12-10,14:00:00,2.6942,V ugm-3
2017-12-10,15:00:00,2.6942,V ugm-3
2017-12-10,16:00:00,1.79613,V ugm-3
2017-12-10,17:00:00,1.79613,V ugm-3
2017-12-10,18:00:00,2.24516,V ugm-3
2017-12-10,19:00:00,1.9957,V ugm-3
2017-12-10,20:00:00,2.34495,V ugm-3
2017-12-10,21:00:00,2.14538,V ugm-3
2017-12-10,22:00:00,1.94581,V ugm-3
2017-12-10,23:00:00,1.74624,V ugm-3
2017-12-10,24:00:00,1.64645,V ugm-3
2017-12-11,01:00:00,1.59656,V ugm-3
2017-12-11,02:00:00,1.19742,V ugm-3
2017-12-11,03:00:00,1.19742,V ugm-3
2017-12-11,04:00:00,1.24731,V ugm-3
2017-12-11,05:00:00,1.14753,V ugm-3
2017-12-11,06:00:00,0.99785,V ugm-3
2017-12-11,07:00:00,1.04774,V ugm-3
2017-12-11,08:00:00,1.14753,V ugm-3
2017-12-11,09:00:00,1.59656,V ugm-3
2017-12-11,10:00:00,1.89592,V ugm-3
2017-12-11,11:00:00,2.49463,V ugm-3
2017-12-11,12:00:00,2.44473,V ugm-3
2017-12-11,13:00:00,2.39484,V ugm-3
2017-12-11,14:00:00,1.9957,V ugm-3
2017-12-11,15:00:00,1.9957,V ugm-3
2017-12-11,16:00:00,2.04559,V ugm-3
2017-12-11,17:00:00,1.79613,V ugm-3
2017-12-11,18:00:00,3.09334,V ugm-3
2017-12-11,19:00:00,7.13463,V ugm-3
2017-12-11,20:00:00,5.58796,V ugm-3
2017-12-11,21:00:00,1.49678,V ugm-3
2017-12-11,22:00:00,1.24731,V ugm-3
2017-12-11,23:00:00,1.84602,V ugm-3
2017-12-11,24:00:00,1.39699,V ugm-3
2017-12-12,01:00:00,1.19742,V ugm-3
2017-12-12,02:00:00,1.86265,V ugm-3
2017-12-12,03:00:00,1.19742,V ugm-3
2017-12-12,04:00:00,1.19742,V ugm-3
2017-12-12,05:00:00,1.04774,V ugm-3
2017-12-12,06:00:00,1.09763,V ugm-3
2017-12-12,07:00:00,1.04774,V ugm-3
2017-12-12,08:00:00,1.04774,V ugm-3
2017-12-12,09:00:00,1.19742,V ugm-3
2017-12-12,10:00:00,1.59656,V ugm-3
2017-12-12,11:00:00,1.79613,V ugm-3
2017-12-12,12:00:00,10.32775,V ugm-3
2017-12-12,13:00:00,1.59656,V ugm-3
2017-12-12,14:00:00,1.59656,V ugm-3
2017-12-12,15:00:00,1.39699,V ugm-3
2017-12-12,16:00:00,6.93506,V ugm-3
2017-12-12,17:00:00,24.74668,V ugm-3
2017-12-12,18:00:00,28.68819,V ugm-3
2017-12-12,19:00:00,33.37808,V ugm-3
2017-12-12,20:00:00,37.96819,V ugm-3
2017-12-12,21:00:00,12.02409,V ugm-3
2017-12-12,22:00:00,7.13463,V ugm-3
2017-12-12,23:00:00,33.67744,V ugm-3
2017-12-12,24:00:00,33.77722,V ugm-3
2017-12-13,01:00:00,43.83888,V ugm-3
2017-12-13,02:00:00,57.0105,V ugm-3
2017-12-13,03:00:00,65.60864,V ugm-3
2017-12-13,04:00:00,67.60434,V ugm-3
2017-12-13,05:00:00,62.5153,V ugm-3
2017-12-13,06:00:00,63.01423,V ugm-3
2017-12-13,07:00:00,58.22455,V ugm-3
2017-12-13,08:00:00,52.08777,V ugm-3
2017-12-13,09:00:00,40.76217,V ugm-3
2017-12-13,10:00:00,25.89421,V ugm-3
2017-12-13,11:00:00,33.82712,V ugm-3
2017-12-13,12:00:00,No data,V ugm-3
2017-12-13,13:00:00,27.04174,V ugm-3
2017-12-13,14:00:00,29.2869,V ugm-3
2017-12-13,15:00:00,30.93335,V ugm-3
2017-12-13,16:00:00,42.15916,V ugm-3
2017-12-13,17:00:00,15.21721,V ugm-3
2017-12-13,18:00:00,11.12603,V ugm-3
2017-12-13,19:00:00,8.23226,V ugm-3
2017-12-13,20:00:00,32.82927,V ugm-3
2017-12-13,21:00:00,24.39743,V ugm-3
2017-12-13,22:00:00,36.72088,V ugm-3
2017-12-13,23:00:00,42.80777,V ugm-3
2017-12-13,24:00:00,43.10712,V ugm-3
2017-12-14,01:00:00,44.30454,V ugm-3
2017-12-14,02:00:00,49.42684,V ugm-3
2017-12-14,03:00:00,52.48691,V ugm-3
2017-12-14,04:00:00,57.42627,V ugm-3
2017-12-14,05:00:00,64.16176,V ugm-3
2017-12-14,06:00:00,58.5738,V ugm-3
2017-12-14,07:00:00,43.05723,V ugm-3
2017-12-14,08:00:00,30.03529,V ugm-3
2017-12-14,09:00:00,33.82712,V ugm-3
2017-12-14,10:00:00,24.29765,V ugm-3
2017-12-14,11:00:00,8.38194,V ugm-3
2017-12-14,12:00:00,14.36904,V ugm-3
2017-12-14,13:00:00,17.01334,V ugm-3
2017-12-14,14:00:00,22.55141,V ugm-3
2017-12-14,15:00:00,22.30195,V ugm-3
2017-12-14,16:00:00,15.61635,V ugm-3
2017-12-14,17:00:00,12.17377,V ugm-3
2017-12-14,18:00:00,3.04344,V ugm-3
2017-12-14,19:00:00,2.39484,V ugm-3
2017-12-14,20:00:00,1.44688,V ugm-3
2017-12-14,21:00:00,1.24731,V ugm-3
2017-12-14,22:00:00,1.74624,V ugm-3
2017-12-14,23:00:00,15.46668,V ugm-3
2017-12-14,24:00:00,9.13033,V ugm-3
2017-12-15,01:00:00,15.16732,V ugm-3
2017-12-15,02:00:00,40.51271,V ugm-3
2017-12-15,03:00:00,41.9097,V ugm-3
2017-12-15,04:00:00,36.07228,V ugm-3
2017-12-15,05:00:00,35.82282,V ugm-3
2017-12-15,06:00:00,49.8925,V ugm-3
2017-12-15,07:00:00,45.10282,V ugm-3
2017-12-15,08:00:00,41.61035,V ugm-3
2017-12-15,09:00:00,22.50152,V ugm-3
2017-12-15,10:00:00,17.21291,V ugm-3
2017-12-15,11:00:00,19.90711,V ugm-3
2017-12-15,12:00:00,23.9484,V ugm-3
2017-12-15,13:00:00,31.63185,V ugm-3
2017-12-15,14:00:00,30.08518,V ugm-3
2017-12-15,15:00:00,20.95485,V ugm-3
2017-12-15,16:00:00,8.98065,V ugm-3
2017-12-15,17:00:00,3.09334,V ugm-3
2017-12-15,18:00:00,1.44688,V ugm-3
2017-12-15,19:00:00,9.62925,V ugm-3
2017-12-15,20:00:00,5.18882,V ugm-3
2017-12-15,21:00:00,1.59656,V ugm-3
2017-12-15,22:00:00,2.09549,V ugm-3
2017-12-15,23:00:00,2.19527,V ugm-3
2017-12-15,24:00:00,5.38839,V ugm-3
2017-12-16,01:00:00,13.83685,V ugm-3
2017-12-16,02:00:00,1.39699,V ugm-3
2017-12-16,03:00:00,1.74624,V ugm-3
2017-12-16,04:00:00,1.69635,V ugm-3
2017-12-16,05:00:00,4.78968,V ugm-3
2017-12-16,06:00:00,2.44473,V ugm-3
2017-12-16,07:00:00,1.04774,V ugm-3
2017-12-16,08:00:00,1.09763,V ugm-3
2017-12-16,09:00:00,1.24731,V ugm-3
2017-12-16,10:00:00,1.29721,V ugm-3
2017-12-16,11:00:00,1.49678,V ugm-3
